pathway,pval,padj,log2err,ES,NES,size,collection
KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES,0.391304347826087,0.518840579710145,0.08943668337186206,0.35888625054959356,1.0618152685452034,26,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_ADRB3_UCP1_SIGNALING_PATHWAY,0.04636843912500726,0.10920987636021445,0.3217759180753611,0.5145943468546922,1.5134175458099492,25,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY,0.06809338521400778,0.1433966582742046,0.24133997681509095,0.5059618615849317,1.4280816605062854,21,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_ANTEROGRADE_AXONAL_TRANSPORT,1.631058096774959e-4,9.123731228834927e-4,0.5188480777437918,0.7365717214870747,2.0149887838258747,19,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_AREG_EGFR_RAS_ERK_SIGNALING_PATHWAY,0.5461847389558233,0.6432043965335025,0.07473852274390924,0.37320204134086465,0.9590548030771214,15,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_ARL8_REGULATED_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT,0.008150521834662515,0.025154196696630868,0.3807304007227924,0.5565071074655532,1.7029919474569903,30,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY,7.358620727121258e-4,0.003658869750429737,0.47727081536286214,0.6568541261911911,1.8937341249367152,23,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_ASSEMBLY_AND_TRAFFICKING_OF_TELOMERASE,1.2827266094823278e-6,1.2084634899859825e-5,0.6435518361507222,0.8094980353176973,2.214488303190804,19,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_AUTOPHAGOSOME_AND_LYSOSOME_FUSION_TETHERING_FACTOR,0.28174603174603174,0.4100206478255259,0.11237851911047504,-0.43132670098237746,-1.1404662482598853,15,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1,0.37701612903225806,0.5036260231102552,0.09528798461948437,-0.390025605267326,-1.0460329133745354,16,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_BRANCHING_MICROTUBULE_NUCLEATION,0.0019591636047959268,0.007970233755874339,0.4317076958033464,0.5926553690931323,1.804936594012453,29,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_CA2_CAM_CAMK_SIGNALING_PATHWAY,0.10040160642570281,0.19968763944667559,0.19991523130966152,0.5341398094303966,1.3726327645701117,15,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_CA2_PYK2_RAS_ERK_SIGNALING_PATHWAY,0.30522088353413657,0.43360744565563847,0.10797236031734525,0.4454898654974818,1.1448200917993159,15,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,0.24299065420560748,0.371754932502596,0.11828752612408502,0.3984658051375507,1.171884503952278,25,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_CCR5_GNB_G_PLCB_G_PKC_SIGNALING_PATHWAY,0.02825913134349294,0.07025534042340606,0.35248785758361917,0.6002734033666247,1.5960327984660794,17,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_CCR_CXCR_GNB_G_PI3K_RAC_SIGNALING_PATHWAY,0.11044176706827309,0.2148812641871835,0.19002330527910832,0.5221525204798397,1.3418278230896215,15,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY,0.593939393939394,0.6708553791887125,0.07078990945026231,0.3307100241524231,0.9047007506893681,19,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_ANAPHASE,0.4644268774703557,0.5813455319384172,0.0824344091527096,0.3800729931611253,0.9998945459958659,16,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_PROPHASE,0.9233870967741935,0.9233870967741935,0.049690139272460555,-0.25384948598234247,-0.6808140639862317,16,C2-CP-KEGG_MEDICUS
