pathway,pval,padj,log2err,ES,NES,size,collection
MEBARKI_HCC_PROGENITOR_WNT_UP_CTNNB1_DEPENDENT_BLOCKED_BY_FZD8CRD,0.2647058823529412,0.3735095389507154,0.12563992130984047,-0.369892229709796,-1.1393491882859828,29,C2-CGP
MEDINA_SMARCA4_TARGETS,0.6265709156193896,0.7004803959384251,0.06238614928936257,0.2880765885054192,0.8818085720952249,30,C2-CGP
MEINHOLD_OVARIAN_CANCER_LOW_GRADE_DN,0.0016395970302726214,0.00640004697486478,0.45505986738722953,0.6595067605975043,1.80540279122288,19,C2-CGP
MEISSNER_BRAIN_HCP_WITH_H3K27ME3,0.17218543046357615,0.27379231519144787,0.15740289930528326,-0.2886838139625559,-1.149701460258592,100,C2-CGP
MEISSNER_BRAIN_HCP_WITH_H3K4ME2_AND_H3K27ME3,0.1159090909090909,0.204123810132243,0.19782202131510335,-0.44398605970741045,-1.3155971757946838,25,C2-CGP
MEISSNER_BRAIN_ICP_WITH_H3K4ME3,0.013662295301869331,0.03750023223054167,0.3807304007227924,0.5474262961594882,1.5759398712001302,23,C2-CGP
MEISSNER_ES_ICP_WITH_H3K4ME3,0.009624217978175925,0.028109895400126882,0.3807304007227924,0.5596262341115663,1.6110612542607021,23,C2-CGP
MEISSNER_NPC_HCP_WITH_H3K27ME3,0.48863636363636365,0.5853359116982444,0.08730982576379309,-0.33035571801569674,-0.9689875675555207,24,C2-CGP
MEISSNER_NPC_HCP_WITH_H3K4ME2,0.6035805626598465,0.6819535121846598,0.08220549204158693,-0.20841704103228897,-0.9560056921286684,322,C2-CGP
MEISSNER_NPC_HCP_WITH_H3K4ME2_AND_H3K27ME3,0.6009174311926605,0.6797904920293677,0.07667468724900914,-0.22576284603942945,-0.9403032886768619,138,C2-CGP
MEISSNER_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3,0.028113021163756427,0.06767620640762166,0.35248785758361917,-0.36925808784713315,-1.4336559232729016,83,C2-CGP
MEISSNER_NPC_HCP_WITH_H3_UNMETHYLATED,0.8217821782178217,0.8595100745466867,0.06479433660007268,-0.19841097693267948,-0.8979205769209272,273,C2-CGP
MEISSNER_NPC_ICP_WITH_H3K4ME3,0.07011070110701106,0.1398864784826192,0.23112670967383428,0.5504732870496788,1.4186289132455139,15,C2-CGP
MELLMAN_TUT1_TARGETS_DN,0.003132516311246387,0.010948515866085697,0.4317076958033464,0.5269375864259782,1.71464156454286,41,C2-CGP
MELLMAN_TUT1_TARGETS_UP,0.001998291047237678,0.007496582880804821,0.4317076958033464,0.6887223036385232,1.8565768921470844,18,C2-CGP
MENSE_HYPOXIA_UP,0.5695652173913044,0.6548019974451283,0.07667468724900914,-0.23902244993490848,-0.9415386752711931,91,C2-CGP
MIDORIKAWA_AMPLIFIED_IN_LIVER_CANCER,0.43920145190562615,0.5409093712282061,0.08085891502800323,0.3085138934546205,0.9969048628916174,40,C2-CGP
MIKKELSEN_ES_HCP_WITH_H3_UNMETHYLATED,0.3547008547008547,0.46215435598000326,0.10244940562982624,-0.3831096899512644,-1.0764967937755274,19,C2-CGP
MIKKELSEN_ES_ICP_WITH_H3K4ME3,0.141643059490085,0.23553915532989583,0.19991523130966152,-0.23138538071936013,-1.0989959200012853,460,C2-CGP
MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3,0.6703539823008849,0.7355109805805681,0.06928364673925483,-0.25899521138145765,-0.8777661618166938,41,C2-CGP
MIKKELSEN_ES_LCP_WITH_H3K4ME3,0.1643835616438356,0.26389827384974507,0.16440575583821013,-0.3177655835585643,-1.1891123194315836,72,C2-CGP
MIKKELSEN_IPS_HCP_WITH_H3_UNMETHYLATED,0.2909090909090909,0.40122079351578527,0.11934844059101546,-0.37634804740681044,-1.1151756174744143,25,C2-CGP
MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3,0.31746031746031744,0.4265713434614239,0.11331290842208036,-0.3218340264220921,-1.0736490342111784,39,C2-CGP
MIKKELSEN_IPS_LCP_WITH_H3K4ME3,0.5299334811529933,0.6219157476765154,0.0815265143256594,-0.24497944720746223,-0.9659184792724513,96,C2-CGP
MIKKELSEN_IPS_WITH_HCP_H3K27ME3,0.27839643652561247,0.3893200167037862,0.12098514214525231,-0.34491284093842023,-1.0985717095089,33,C2-CGP
MIKKELSEN_MCV6_HCP_WITH_H3K27ME3,0.8564593301435407,0.8887317106996742,0.06116926267466889,-0.20149338014452461,-0.8642520987949248,180,C2-CGP
MIKKELSEN_MCV6_ICP_WITH_H3K27ME3,0.7728285077951003,0.8195972240941689,0.06266182309324915,-0.26830171860311613,-0.781551426119047,23,C2-CGP
MIKKELSEN_MCV6_LCP_WITH_H3K4ME3,0.40397350993377484,0.5090859505880126,0.09656295543094219,-0.25644380391621635,-1.0138334671612663,97,C2-CGP
MIKKELSEN_MEF_HCP_WITH_H3K27ME3,0.9536585365853658,0.9648236950677944,0.05700595265823873,-0.18477078666876812,-0.8081866222715353,203,C2-CGP
MIKKELSEN_MEF_HCP_WITH_H3_UNMETHYLATED,1,1,0.040822900367777595,0.1323385568684337,0.4828963226932463,76,C2-CGP
MIKKELSEN_MEF_ICP_WITH_H3K27ME3,0.3695150115473441,0.477321968524559,0.10473282158065095,-0.29231326761941934,-1.0523139898039882,57,C2-CGP
MIKKELSEN_MEF_LCP_WITH_H3K27ME3,0.1091314031180401,0.1952478611856722,0.20207170902115992,-0.4413720244704568,-1.3353038926190415,27,C2-CGP
MIKKELSEN_MEF_LCP_WITH_H3K4ME3,0.4798206278026906,0.5789265735549074,0.08756971155485113,-0.26002345471785476,-0.9832403739324282,76,C2-CGP
MIKKELSEN_NPC_HCP_WITH_H3K27ME3,0.27880184331797236,0.3896695032653869,0.12325722638133735,-0.2634565983437487,-1.0750451591381465,121,C2-CGP
MIKKELSEN_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3,0.024211057620191424,0.05983521735325415,0.35248785758361917,-0.3324355732342992,-1.3320680182456865,109,C2-CGP
MIKKELSEN_NPC_ICP_WITH_H3K4ME3,0.15503875968992248,0.25278277929924897,0.18138312849840757,-0.24214967960033312,-1.1133295402363321,328,C2-CGP
MIKKELSEN_NPC_LCP_WITH_H3K4ME3,0.24553571428571427,0.35160714285714284,0.13010563075112855,-0.34835929041924885,-1.1341483470212053,35,C2-CGP
MILI_PSEUDOPODIA,0.15714285714285714,0.25538261997405964,0.1473312136993771,0.3773227404090843,1.2462844188885605,45,C2-CGP
MILI_PSEUDOPODIA_CHEMOTAXIS_DN,6.080997658417273e-9,7.990194348905317e-8,0.7614608014455848,0.3939352624120792,1.7788130989593647,402,C2-CGP
MILI_PSEUDOPODIA_CHEMOTAXIS_UP,0.008052679013329634,0.02443100920993228,0.3807304007227924,0.42352482354730214,1.5492174895962294,77,C2-CGP
MILI_PSEUDOPODIA_HAPTOTAXIS_UP,0.003219233176265613,0.011235930835266889,0.4317076958033464,0.2817732003851334,1.298290599590893,492,C2-CGP
MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_DN,6.2722821911011e-5,3.6469464433641196e-4,0.5384340963099162,0.7631870463944604,2.032787990675474,17,C2-CGP
MISIAK_ANAPLASTIC_THYROID_CARCINOMA_UP,0.596745027124774,0.6769773825145692,0.06508775669173134,0.3033378257043625,0.909894084889223,27,C2-CGP
MISSIAGLIA_REGULATED_BY_METHYLATION_DN,0.0029672683402616777,0.010458473221794324,0.4317076958033464,0.4074859683336965,1.6052264504565634,117,C2-CGP
MISSIAGLIA_REGULATED_BY_METHYLATION_UP,6.088992723448749e-5,3.5568801316929053e-4,0.557332238758646,0.47965805989763194,1.8419716714257104,97,C2-CGP
