pathway,pval,padj,log2err,ES,NES,size,collection
GOBP_RESPONSE_TO_PLATELET_DERIVED_GROWTH_FACTOR,0.16216216216216217,0.3099426885669069,0.15740289930528326,-0.43487561526310553,-1.2534148245911412,21,C5-GO-BP
GOBP_RESPONSE_TO_PROGESTERONE,0.6653696498054474,0.7390065287895323,0.06335970106437581,0.30391467533628025,0.8663094295771777,22,C5-GO-BP
GOBP_RESPONSE_TO_PROSTAGLANDIN,0.23151750972762647,0.38685977520093445,0.12443416863039332,0.41949450401216903,1.195769977476176,22,C5-GO-BP
GOBP_RESPONSE_TO_PROSTAGLANDIN_E,0.1806083650190114,0.33053280644483896,0.14122511964253093,0.46930415123216157,1.2584626528484002,17,C5-GO-BP
GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND,0.024891082795629786,0.08645022764349931,0.35248785758361917,0.36801549200840633,1.408858801577875,98,C5-GO-BP
GOBP_RESPONSE_TO_RADIATION,0.0514820592823713,0.14972550459111791,0.24891111443470243,0.2680393449514126,1.1914094769482582,332,C5-GO-BP
GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,0.00848725084716774,0.04070490349240791,0.3807304007227924,0.355608386808413,1.432644022924611,140,C5-GO-BP
GOBP_RESPONSE_TO_RETINOIC_ACID,0.06088992974238876,0.1681672669067627,0.28201335001172506,-0.35548887916406013,-1.3082740523525993,66,C5-GO-BP
GOBP_RESPONSE_TO_STARVATION,0.7614213197969543,0.8147353523734436,0.05049830441007088,0.21649956932564296,0.9026032480044343,193,C5-GO-BP
GOBP_RESPONSE_TO_STEROID_HORMONE,0.0033214310548772196,0.02067898371573558,0.4317076958033464,0.3300486272073824,1.4202921253711547,230,C5-GO-BP
GOBP_RESPONSE_TO_STEROL,0.9769673704414588,0.9822261660957489,0.044864511316856426,0.19088412094095625,0.5415290953678937,21,C5-GO-BP
GOBP_RESPONSE_TO_STEROL_DEPLETION,0.7756286266924565,0.8244272661840147,0.05582647177874898,0.2933741630632301,0.7895944382579014,18,C5-GO-BP
GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS,1.3522701051496994e-4,0.0019940053041724954,0.5188480777437918,0.4265386696609943,1.6961470524665005,131,C5-GO-BP
GOBP_RESPONSE_TO_TESTOSTERONE,0.25387596899224807,0.407218992248062,0.11776578836269024,0.40860986349084566,1.1691496248009752,23,C5-GO-BP
GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,0.0026839402210224387,0.01817162356455883,0.4317076958033464,0.3654043113346709,1.4866196291294362,153,C5-GO-BP
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE,7.212394723621389e-7,2.8866751262875132e-5,0.6594443980379349,0.46061988087829836,1.8924337506464153,168,C5-GO-BP
GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA,0.03192378545293089,0.10339861916450256,0.3217759180753611,-0.29056192363009925,-1.269789507015304,205,C5-GO-BP
GOBP_RESPONSE_TO_TUMOR_CELL,0.25512104283054005,0.40843664095060744,0.1147507192270233,0.3788134146770954,1.1641043224285033,33,C5-GO-BP
GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR,0.2614601018675722,0.41366064116648366,0.10714023727672473,0.26609693161980025,1.0953762058546377,170,C5-GO-BP
GOBP_RESPONSE_TO_TYPE_II_INTERFERON,5.864661412584847e-5,0.0010487761526122477,0.557332238758646,0.4689365099264965,1.7955998969899298,100,C5-GO-BP
GOBP_RESPONSE_TO_TYPE_I_INTERFERON,3.4730967591868826e-6,1.1052068799431112e-4,0.6272567397185284,0.5059747606443268,1.9374226763338709,100,C5-GO-BP
GOBP_RESPONSE_TO_UV,0.5109983079526227,0.6166340292908955,0.06944814420031753,0.2412636978501902,0.971108155877,138,C5-GO-BP
GOBP_RESPONSE_TO_UV_B,0.36116910229645094,0.4994244755767128,0.09992769737310925,-0.39758639569188226,-1.0668122340051212,16,C5-GO-BP
GOBP_RESPONSE_TO_VIRUS,0.02123350535269583,0.077763665572727,0.35248785758361917,-0.27068531533392765,-1.2414059795137389,306,C5-GO-BP
GOBP_RESPONSE_TO_VITAMIN,0.287215411558669,0.4363390030096001,0.10319746694530717,0.3175069642698465,1.0984709743979284,55,C5-GO-BP
GOBP_RESPONSE_TO_VITAMIN_D,0.11642411642411643,0.2518776572830627,0.1882041463084906,-0.46337460941436337,-1.3355556954548964,21,C5-GO-BP
GOBP_RESPONSE_TO_WOUNDING,9.350851622526419e-4,0.00851966481163518,0.47727081536286214,0.31863527406068637,1.4379123211732008,377,C5-GO-BP
GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS,0.00603380717755634,0.031895691400856,0.40701791892395395,0.32914584415744114,1.4157784611893116,238,C5-GO-BP
GOBP_RESPONSE_TO_X_RAY,0.39293139293139295,0.5273594183773824,0.09466462231533423,-0.3595094402409106,-1.0361916055141251,21,C5-GO-BP
GOBP_RESPONSE_TO_ZINC_ION,0.12233009708737864,0.26005757892930265,0.17669426893849804,0.45218124999796866,1.3272818167890348,27,C5-GO-BP
GOBP_RETICULOPHAGY,0.7129094412331407,0.7756639292640192,0.059603704257597284,0.28758536044614835,0.8327177756502531,25,C5-GO-BP
GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE,0.08254716981132075,0.1996572553278132,0.24133997681509095,-0.3047484965803004,-1.2222166907616758,106,C5-GO-BP
GOBP_RETINA_HOMEOSTASIS,0.3547008547008547,0.4932592618803298,0.10244940562982624,-0.32717207245285074,-1.0649196378698058,35,C5-GO-BP
GOBP_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE,0.002799736291917305,0.018528963412255864,0.4317076958033464,-0.5395377619345766,-1.7511880271882336,34,C5-GO-BP
GOBP_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY,0.2024793388429752,0.3592731118590291,0.13880510939113969,-0.38288564926847335,-1.1899542216811214,28,C5-GO-BP
GOBP_RETINOL_METABOLIC_PROCESS,0.1744186046511628,0.3237964377897346,0.1455161460903603,0.43678380548864654,1.2558795117251544,24,C5-GO-BP
GOBP_RETROGRADE_AXONAL_TRANSPORT,0.4526112185686654,0.5722727500770459,0.08266464491237528,0.3720176331640778,1.0012574079910181,18,C5-GO-BP
GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI,0.6515679442508711,0.7292181852767738,0.05909547987173424,0.23801404437135787,0.9111795253012739,98,C5-GO-BP
GOBP_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ENDOPLASMIC_RETICULUM,2.957644406361366e-4,0.003615854725158877,0.49849310876659025,0.5336387670141907,1.8125862960465327,52,C5-GO-BP
GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION,0.011513543598088642,0.050654114831653475,0.3807304007227924,-0.3555537571040419,-1.4357303594569537,114,C5-GO-BP
GOBP_RHYTHMIC_BEHAVIOR,0.4227188081936685,0.5491424393922386,0.08431443206426534,0.3336598987338613,1.0253462926286117,33,C5-GO-BP
GOBP_RHYTHMIC_PROCESS,0.25773195876288657,0.4107634050921568,0.1372507796101328,-0.24291944678940688,-1.0604218448727871,208,C5-GO-BP
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS,7.078730865440835e-14,6.999615638121201e-12,0.9545416307257243,0.4252409427722993,1.9676899335360656,487,C5-GO-BP
GOBP_RIBONUCLEOSIDE_METABOLIC_PROCESS,0.006125316194340838,0.032227406956766666,0.40701791892395395,0.6365110395667777,1.6728497667126048,16,C5-GO-BP
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,0.022385496083831346,0.08040602332675319,0.35248785758361917,0.506842083856534,1.553729008886801,32,C5-GO-BP
GOBP_RIBONUCLEOTIDE_CATABOLIC_PROCESS,7.721252140590342e-4,0.00744707131268998,0.47727081536286214,0.4297856363262701,1.6714782367567496,110,C5-GO-BP
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS,2.27257958877625e-35,6.945829615877957e-33,1.5498780602728726,0.7428494416742683,3.0319140197604066,158,C5-GO-BP
GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS,1.92341255111644e-30,2.9393240894788505e-28,1.4318124460885866,0.5996372840666456,2.641502691541495,311,C5-GO-BP
GOBP_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY,0.26601941747572816,0.4167554900062433,0.1147507192270233,0.38616018906079363,1.133491044377691,27,C5-GO-BP
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS,0.003093389439632952,0.01983072412991729,0.4317076958033464,0.44269742853446553,1.6353340596547634,78,C5-GO-BP
GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY,3.43997200624581e-5,6.925261008981085e-4,0.557332238758646,0.7193658472127531,2.058311327039878,23,C5-GO-BP
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS,6.548828496884322e-7,2.685019683722572e-5,0.6594443980379349,0.5153153371833423,2.016006246794403,113,C5-GO-BP
GOBP_RIBOSOME_ASSEMBLY,2.1424917216234835e-5,4.7702365351643387e-4,0.5756102610711286,0.5491703234589135,1.9762174062455646,67,C5-GO-BP
GOBP_RIBOSOME_ASSOCIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.3713733075435203,0.508370138420731,0.09374654224917187,0.3928226725637286,1.057252602749052,18,C5-GO-BP
GOBP_RIBOSOME_BIOGENESIS,3.700429942324214e-7,1.59498018796077e-5,0.674962860011025,0.38885277120941686,1.7239602597036081,325,C5-GO-BP
GOBP_RIBOSOME_DISASSEMBLY,0.5672645739910314,0.6592770347523199,0.07850290473486872,-0.2705750296808663,-0.9353803718966188,46,C5-GO-BP
GOBP_RIG_I_SIGNALING_PATHWAY,0.31650485436893205,0.46249639754225924,0.1035763266125924,0.3762374423291689,1.1043649333115035,27,C5-GO-BP
GOBP_RNA_3_END_PROCESSING,7.620509444166298e-4,0.007404668425227484,0.47727081536286214,-0.4289308082105348,-1.6786076024050447,91,C5-GO-BP
GOBP_RNA_5_END_PROCESSING,0.5297397769516728,0.6291703689277846,0.07235708510369071,0.2962227235081675,0.9403901312270587,39,C5-GO-BP
GOBP_RNA_CAPPING,0.17110266159695817,0.3208294190122551,0.1455161460903603,0.47389449875241124,1.2707719002792242,17,C5-GO-BP
GOBP_RNA_DECAPPING,0.7760617760617761,0.8246269567382083,0.055710422676667086,0.2712154687089946,0.8033783850894649,28,C5-GO-BP
GOBP_RNA_EXPORT_FROM_NUCLEUS,0.02712049392074965,0.09215288841085764,0.35248785758361917,0.3749095624560475,1.4161210444047159,88,C5-GO-BP
GOBP_RNA_LOCALIZATION,1.3038697884580623e-5,3.1997154954715366e-4,0.5933254763964051,0.4093216490373646,1.706912994878964,191,C5-GO-BP
GOBP_RNA_METHYLATION,0.3851508120649652,0.5210342300444131,0.10244940562982624,-0.26350399103235206,-1.0264672401552204,88,C5-GO-BP
GOBP_RNA_MODIFICATION,0.07263922518159806,0.18613801452784504,0.2616635217115731,-0.28210613474120677,-1.2008493104169549,170,C5-GO-BP
GOBP_RNA_POLYMERASE_II_PREINITIATION_COMPLEX_ASSEMBLY,0.23665893271461716,0.3911737127760781,0.13574094381042484,-0.31525999821526823,-1.137725893451718,55,C5-GO-BP
GOBP_RNA_POLYMERASE_II_TRANSCRIPTION_INITIATION_SURVEILLANCE,0.39293139293139295,0.5273594183773824,0.09466462231533423,-0.3701993678205882,-1.0453296362298317,19,C5-GO-BP
GOBP_RNA_SPLICING,1.2366099720869391e-8,7.559059502102344e-7,0.7477396631498854,0.3857396235192353,1.7587971348886444,435,C5-GO-BP
GOBP_RNA_SPLICING_VIA_ENDONUCLEOLYTIC_CLEAVAGE_AND_LIGATION,0.1268939393939394,0.26613688349496206,0.17093233537005617,0.5206972263199451,1.3525448384874061,15,C5-GO-BP
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS,3.981455215700268e-9,2.67713048703686e-7,0.7614608014455848,0.4251347754787824,1.8745119650436683,315,C5-GO-BP
GOBP_RNA_SURVEILLANCE,0.012593185868280853,0.054173541045078065,0.3807304007227924,-0.4778321977307977,-1.607925056710888,39,C5-GO-BP
GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS,1.2006408069539005e-4,0.0018020332111513453,0.5384340963099162,0.53292614976899,1.8916991844275834,62,C5-GO-BP
GOBP_ROOF_OF_MOUTH_DEVELOPMENT,0.0660377358490566,0.17592620279281163,0.27128855468895297,-0.37024500019034634,-1.350034478528153,60,C5-GO-BP
GOBP_RRNA_CATABOLIC_PROCESS,0.7533460803059273,0.809702532605028,0.056648418361399534,0.2993461811664396,0.7867282076857862,16,C5-GO-BP
